Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
Complex/decimal,CTRE-Scalar,1024,697.46,1.37,695.76,698.84,698.00,695.76,699.16,10000
Complex/decimal,CTRE-Scalar,128,74.15,0.44,73.47,74.69,74.19,73.61,74.69,10000
Complex/decimal,CTRE-Scalar,16,9.27,0.03,9.26,9.33,9.26,9.24,9.31,10000
Complex/decimal,CTRE-Scalar,16384,11283.58,14.62,11268.61,11306.65,11280.56,11265.43,11301.73,10000
Complex/decimal,CTRE-Scalar,2048,1426.40,6.51,1422.34,1437.85,1423.86,1418.32,1434.48,10000
Complex/decimal,CTRE-Scalar,256,161.55,0.55,160.70,162.10,161.54,160.88,162.23,10000
Complex/decimal,CTRE-Scalar,32,17.70,0.02,17.69,17.74,17.69,17.68,17.73,10000
Complex/decimal,CTRE-Scalar,32768,22564.94,25.76,22535.86,22606.09,22562.77,22532.95,22596.93,10000
Complex/decimal,CTRE-Scalar,4096,2833.36,2.42,2830.47,2835.70,2833.81,2830.36,2836.37,10000
Complex/decimal,CTRE-Scalar,512,340.26,3.55,337.90,346.54,338.85,335.85,344.67,10000
Complex/decimal,CTRE-Scalar,64,35.55,0.83,35.04,37.01,35.33,34.52,36.58,10000
Complex/decimal,CTRE-Scalar,8192,5645.48,4.75,5640.09,5652.95,5644.71,5639.58,5651.38,10000
Complex/decimal,Hyperscan,1024,591.60,1.42,589.90,593.71,591.36,589.84,593.37,10000
Complex/decimal,Hyperscan,128,106.91,0.51,106.27,107.38,107.13,106.29,107.54,10000
Complex/decimal,Hyperscan,16,53.60,0.67,52.78,54.44,53.71,52.77,54.44,10000
Complex/decimal,Hyperscan,16384,8830.46,5.07,8823.70,8836.87,8831.16,8824.16,8836.76,10000
Complex/decimal,Hyperscan,2048,1144.53,1.38,1142.41,1146.20,1144.77,1142.82,1146.24,10000
Complex/decimal,Hyperscan,256,176.28,1.79,174.49,179.13,175.72,174.05,178.51,10000
Complex/decimal,Hyperscan,32,84.18,1.40,82.39,86.15,83.84,82.45,85.91,10000
Complex/decimal,Hyperscan,32768,17639.06,7.02,17632.17,17647.51,17636.76,17630.34,17647.78,10000
Complex/decimal,Hyperscan,4096,2244.80,2.48,2242.82,2249.13,2243.95,2241.72,2247.88,10000
Complex/decimal,Hyperscan,512,313.15,0.65,312.60,314.16,312.85,312.35,313.96,10000
Complex/decimal,Hyperscan,64,74.06,1.14,72.41,75.44,74.26,72.64,75.48,10000
Complex/decimal,Hyperscan,8192,4437.34,1.79,4435.15,4439.06,4438.04,4435.11,4439.56,10000
Complex/decimal,PCRE2,1024,454.74,0.54,454.05,455.36,454.76,454.07,455.41,10000
Complex/decimal,PCRE2,128,68.73,1.23,67.81,70.88,68.20,67.20,70.26,10000
Complex/decimal,PCRE2,16,24.24,0.60,23.46,25.05,24.35,23.49,24.98,10000
Complex/decimal,PCRE2,16384,6994.19,18.66,6982.86,7027.31,6986.01,6971.02,7017.35,10000
Complex/decimal,PCRE2,2048,913.15,1.70,910.74,915.42,912.98,911.03,915.26,10000
Complex/decimal,PCRE2,256,122.50,0.67,121.42,123.20,122.51,121.66,123.34,10000
Complex/decimal,PCRE2,32,29.63,0.39,29.18,30.18,29.65,29.14,30.11,10000
Complex/decimal,PCRE2,32768,14193.77,30.90,14166.16,14242.06,14183.69,14155.40,14232.14,10000
Complex/decimal,PCRE2,4096,1774.14,2.74,1771.91,1778.93,1773.28,1770.74,1777.55,10000
Complex/decimal,PCRE2,512,231.39,0.64,230.41,231.96,231.54,230.60,232.18,10000
Complex/decimal,PCRE2,64,41.94,0.22,41.67,42.18,41.85,41.67,42.22,10000
Complex/decimal,PCRE2,8192,3503.77,2.90,3501.93,3508.81,3502.60,3500.18,3507.37,10000
Complex/decimal,RE2,1024,1507.11,6.52,1500.43,1516.18,1508.38,1499.01,1515.21,10000
Complex/decimal,RE2,128,236.92,11.19,227.43,254.28,234.68,223.03,250.81,10000
Complex/decimal,RE2,16,74.18,1.02,73.10,75.19,74.37,72.91,75.45,10000
Complex/decimal,RE2,16384,23332.60,177.98,23158.97,23633.73,23289.45,23111.61,23553.59,10000
Complex/decimal,RE2,2048,2955.26,18.90,2932.59,2978.57,2947.43,2931.79,2978.73,10000
Complex/decimal,RE2,256,413.48,8.37,407.19,426.51,409.06,403.09,423.88,10000
Complex/decimal,RE2,32,93.40,0.79,92.77,94.72,93.23,92.42,94.39,10000
Complex/decimal,RE2,32768,46278.91,247.89,45953.71,46502.74,46416.85,45971.11,46586.70,10000
Complex/decimal,RE2,4096,5865.84,14.62,5845.20,5885.70,5867.97,5847.68,5884.00,10000
Complex/decimal,RE2,512,773.81,7.28,765.72,783.89,771.31,764.77,782.85,10000
Complex/decimal,RE2,64,139.14,1.79,137.36,142.10,138.88,136.92,141.36,10000
Complex/decimal,RE2,8192,11669.39,19.75,11646.96,11691.02,11674.78,11644.87,11693.91,10000
Complex/decimal,std::regex,1024,23417.92,894.22,22861.24,25008.79,23084.82,22307.60,24528.24,2000
Complex/decimal,std::regex,128,2690.79,73.03,2646.81,2817.96,2651.49,2600.11,2781.47,2000
Complex/decimal,std::regex,16,319.93,15.71,302.22,343.55,317.02,300.42,339.44,2000
Complex/decimal,std::regex,2048,47752.27,1295.40,46535.19,49592.22,47400.83,46143.81,49360.73,2000
Complex/decimal,std::regex,256,5584.91,74.09,5469.48,5648.12,5612.81,5492.91,5676.91,2000
Complex/decimal,std::regex,32,599.56,19.26,581.01,629.97,595.70,575.66,623.47,2000
Complex/decimal,std::regex,4096,100170.97,3297.60,95378.97,103889.07,100645.11,96076.46,104265.48,2000
Complex/decimal,std::regex,512,11377.90,163.90,11101.04,11483.30,11474.76,11174.38,11581.41,2000
Complex/decimal,std::regex,64,1295.50,24.47,1264.59,1329.94,1289.74,1265.12,1325.88,2000
Complex/decimal,std::regex,8192,229123.19,7401.37,219763.80,239027.25,230896.43,219933.18,238313.21,2000
Complex/http_header,CTRE-Scalar,1024,576.64,2.18,573.98,578.79,577.86,573.94,579.34,10000
Complex/http_header,CTRE-Scalar,128,70.80,0.32,70.38,71.17,70.86,70.40,71.20,10000
Complex/http_header,CTRE-Scalar,16,10.01,0.12,9.80,10.07,10.06,9.86,10.16,10000
Complex/http_header,CTRE-Scalar,16384,9158.18,6.45,9151.52,9168.61,9158.07,9150.17,9166.19,10000
Complex/http_header,CTRE-Scalar,2048,1147.30,1.69,1145.16,1149.24,1147.56,1145.20,1149.40,10000
Complex/http_header,CTRE-Scalar,256,143.54,0.45,142.82,143.97,143.74,142.98,144.10,10000
Complex/http_header,CTRE-Scalar,32,19.18,0.07,19.11,19.28,19.17,19.10,19.27,10000
Complex/http_header,CTRE-Scalar,32768,18352.14,17.73,18337.38,18372.06,18340.73,18330.12,18374.16,10000
Complex/http_header,CTRE-Scalar,4096,2279.68,1.62,2278.31,2282.36,2279.10,2277.67,2281.69,10000
Complex/http_header,CTRE-Scalar,512,281.10,1.02,279.48,282.10,281.54,279.84,282.36,10000
Complex/http_header,CTRE-Scalar,64,35.91,0.23,35.72,36.17,35.77,35.62,36.20,10000
Complex/http_header,CTRE-Scalar,8192,4570.09,5.39,4563.76,4576.73,4568.54,4563.40,4576.79,10000
Complex/http_header,Hyperscan,1024,1853.97,15.08,1846.33,1880.83,1846.66,1835.24,1872.69,10000
Complex/http_header,Hyperscan,128,336.49,2.61,334.60,341.02,335.55,333.25,339.74,10000
Complex/http_header,Hyperscan,16,53.50,0.45,52.80,53.90,53.67,52.94,54.06,10000
Complex/http_header,Hyperscan,16384,27021.43,26.16,26994.84,27051.64,27014.29,26988.94,27053.91,10000
Complex/http_header,Hyperscan,2048,3518.78,2.72,3515.35,3522.21,3518.96,3515.41,3522.15,10000
Complex/http_header,Hyperscan,256,584.12,1.26,583.27,586.32,583.70,582.56,585.68,10000
Complex/http_header,Hyperscan,32,84.63,0.50,83.92,85.28,84.78,84.01,85.26,10000
Complex/http_header,Hyperscan,32768,54152.28,73.44,54094.34,54276.81,54120.66,54061.10,54243.47,10000
Complex/http_header,Hyperscan,4096,6849.79,1.96,6847.43,6852.33,6849.21,6847.36,6852.22,10000
Complex/http_header,Hyperscan,512,1017.13,2.22,1013.55,1019.53,1017.70,1014.37,1019.88,10000
Complex/http_header,Hyperscan,64,143.27,0.59,142.58,143.87,143.48,142.53,144.01,10000
Complex/http_header,Hyperscan,8192,13555.21,4.86,13549.66,13562.82,13555.30,13549.19,13561.24,10000
Complex/http_header,PCRE2,1024,592.79,1.72,591.53,595.49,591.75,590.66,594.92,10000
Complex/http_header,PCRE2,128,89.11,0.20,88.84,89.37,89.12,88.87,89.36,10000
Complex/http_header,PCRE2,16,27.56,0.21,27.39,27.92,27.48,27.30,27.82,10000
Complex/http_header,PCRE2,16384,9022.68,2.90,9018.55,9026.44,9023.02,9019.08,9026.27,10000
Complex/http_header,PCRE2,2048,1153.87,1.47,1152.10,1156.08,1153.46,1152.04,1155.69,10000
Complex/http_header,PCRE2,256,159.20,1.83,157.56,162.24,158.70,156.93,161.48,10000
Complex/http_header,PCRE2,32,36.68,0.22,36.37,36.96,36.64,36.40,36.95,10000
Complex/http_header,PCRE2,32768,18079.81,12.71,18063.64,18093.47,18085.88,18064.03,18095.60,10000
Complex/http_header,PCRE2,4096,2283.15,1.97,2280.24,2284.78,2284.23,2280.70,2285.59,10000
Complex/http_header,PCRE2,512,297.54,0.64,297.18,298.68,297.27,296.74,298.34,10000
Complex/http_header,PCRE2,64,55.04,0.54,54.53,55.75,54.74,54.37,55.71,10000
Complex/http_header,PCRE2,8192,4531.41,13.14,4522.40,4554.57,4527.66,4515.09,4547.72,10000
Complex/http_header,RE2,1024,1504.77,13.69,1494.72,1528.61,1498.86,1487.77,1521.77,10000
Complex/http_header,RE2,128,229.36,2.21,227.85,233.05,228.18,226.62,232.10,10000
Complex/http_header,RE2,16,75.63,0.51,75.01,76.43,75.59,75.00,76.27,10000
Complex/http_header,RE2,16384,23113.52,67.92,23044.53,23191.89,23106.35,23029.19,23197.85,10000
Complex/http_header,RE2,2048,2946.12,11.31,2933.64,2959.91,2944.07,2932.08,2960.16,10000
Complex/http_header,RE2,256,407.77,0.65,406.70,408.34,408.00,406.96,408.57,10000
Complex/http_header,RE2,32,94.47,0.78,93.41,95.40,94.77,93.50,95.44,10000
Complex/http_header,RE2,32768,46222.99,141.75,46049.64,46353.75,46285.07,46046.99,46399.00,10000
Complex/http_header,RE2,4096,5821.70,16.63,5804.98,5844.80,5814.79,5801.05,5842.34,10000
Complex/http_header,RE2,512,769.32,1.84,766.90,771.67,769.56,767.04,771.61,10000
Complex/http_header,RE2,64,139.28,1.17,138.19,141.20,138.99,137.82,140.73,10000
Complex/http_header,RE2,8192,11612.87,35.10,11555.99,11644.22,11623.08,11569.28,11656.45,10000
Complex/http_header,std::regex,1024,18494.40,1451.89,16807.59,20367.68,18687.65,16691.64,20297.16,2000
Complex/http_header,std::regex,128,2555.49,20.84,2532.12,2578.73,2559.24,2529.61,2581.37,2000
Complex/http_header,std::regex,16,297.82,3.90,291.85,302.48,297.71,292.98,302.66,2000
Complex/http_header,std::regex,2048,40878.73,5552.49,34692.07,49349.52,40136.87,33984.41,47773.05,2000
Complex/http_header,std::regex,256,4160.97,243.19,3908.14,4495.59,4104.31,3859.01,4462.93,2000
Complex/http_header,std::regex,32,610.79,59.38,516.00,671.56,627.53,537.05,684.52,2000
Complex/http_header,std::regex,4096,92199.15,3425.29,89085.43,97649.25,90952.53,87946.09,96452.20,2000
Complex/http_header,std::regex,512,8298.78,396.93,7785.06,8815.87,8414.45,7805.93,8791.63,2000
Complex/http_header,std::regex,64,1050.43,168.52,890.44,1300.35,1035.75,841.19,1259.67,2000
Complex/http_header,std::regex,8192,221109.27,6318.26,215852.13,231622.44,218395.51,213264.10,228954.43,2000
Complex/http_method,CTRE-Scalar,1024,676.79,1.03,675.78,678.30,676.70,675.52,678.07,10000
Complex/http_method,CTRE-Scalar,128,85.21,0.20,85.00,85.48,85.20,84.96,85.46,10000
Complex/http_method,CTRE-Scalar,16,11.06,0.46,10.46,11.47,11.32,10.48,11.63,10000
Complex/http_method,CTRE-Scalar,16384,10648.36,5.62,10639.29,10653.55,10650.15,10641.39,10655.34,10000
Complex/http_method,CTRE-Scalar,2048,1326.58,5.90,1321.25,1335.25,1324.53,1319.26,1333.91,10000
Complex/http_method,CTRE-Scalar,256,169.21,0.66,168.53,170.12,169.17,168.39,170.03,10000
Complex/http_method,CTRE-Scalar,32,21.73,0.14,21.57,21.88,21.78,21.55,21.90,10000
Complex/http_method,CTRE-Scalar,32768,21183.05,8.58,21175.04,21197.43,21182.00,21172.39,21193.70,10000
Complex/http_method,CTRE-Scalar,4096,2665.74,2.79,2661.97,2668.39,2666.68,2662.28,2669.21,10000
Complex/http_method,CTRE-Scalar,512,340.48,0.45,340.02,341.13,340.45,339.91,341.04,10000
Complex/http_method,CTRE-Scalar,64,43.68,0.35,43.31,44.24,43.56,43.24,44.12,10000
Complex/http_method,CTRE-Scalar,8192,5316.77,4.73,5311.69,5323.86,5316.95,5310.89,5322.65,10000
Complex/http_method,Hyperscan,1024,2307.66,4.74,2302.68,2312.89,2306.01,2301.78,2313.54,10000
Complex/http_method,Hyperscan,128,380.92,1.90,379.05,383.08,380.35,378.57,383.28,10000
Complex/http_method,Hyperscan,16,53.79,0.37,53.45,54.32,53.63,53.33,54.24,10000
Complex/http_method,Hyperscan,16384,35285.21,51.21,35241.61,35358.93,35257.52,35221.62,35348.79,10000
Complex/http_method,Hyperscan,2048,4512.96,15.18,4500.85,4535.04,4503.81,4494.12,4531.81,10000
Complex/http_method,Hyperscan,256,666.13,8.66,659.46,681.04,664.21,655.37,676.88,10000
Complex/http_method,Hyperscan,32,84.10,0.29,83.62,84.43,84.14,83.73,84.47,10000
Complex/http_method,Hyperscan,32768,70471.82,50.43,70399.95,70521.71,70476.96,70409.20,70534.43,10000
Complex/http_method,Hyperscan,4096,8893.40,9.69,8886.20,8909.34,8889.20,8881.37,8905.44,10000
Complex/http_method,Hyperscan,512,1210.14,5.98,1206.31,1220.34,1206.98,1202.71,1217.57,10000
Complex/http_method,Hyperscan,64,143.47,0.65,142.83,144.28,143.23,142.67,144.27,10000
Complex/http_method,Hyperscan,8192,17691.83,34.99,17674.64,17754.34,17676.27,17648.39,17735.27,10000
Complex/http_method,PCRE2,1024,305.92,1.21,304.39,307.71,305.79,304.42,307.42,10000
Complex/http_method,PCRE2,128,57.51,0.75,56.68,58.58,57.24,56.57,58.44,10000
Complex/http_method,PCRE2,16,26.88,0.65,26.02,27.81,26.97,26.07,27.69,10000
Complex/http_method,PCRE2,16384,4443.45,7.97,4436.50,4455.56,4439.03,4433.56,4453.35,10000
Complex/http_method,PCRE2,2048,581.61,1.18,580.31,583.38,581.20,580.15,583.07,10000
Complex/http_method,PCRE2,256,92.13,0.55,91.20,92.56,92.38,91.44,92.82,10000
Complex/http_method,PCRE2,32,30.62,0.73,29.55,31.38,30.88,29.72,31.52,10000
Complex/http_method,PCRE2,32768,8874.55,19.06,8854.41,8899.36,8868.63,8850.89,8898.22,10000
Complex/http_method,PCRE2,4096,1132.87,2.26,1129.44,1135.35,1133.27,1130.07,1135.67,10000
Complex/http_method,PCRE2,512,166.63,1.14,165.19,168.25,166.31,165.21,168.05,10000
Complex/http_method,PCRE2,64,40.31,0.63,39.78,41.04,39.99,39.54,41.09,10000
Complex/http_method,PCRE2,8192,2234.77,1.74,2233.13,2237.71,2234.30,2232.61,2236.93,10000
Complex/http_method,RE2,1024,1512.59,15.26,1490.14,1530.74,1517.36,1493.64,1531.53,10000
Complex/http_method,RE2,128,233.75,1.61,231.47,235.61,233.65,231.75,235.74,10000
Complex/http_method,RE2,16,78.53,0.42,78.17,79.11,78.28,78.01,79.05,10000
Complex/http_method,RE2,16384,23509.92,126.29,23284.41,23574.12,23561.47,23353.11,23666.74,10000
Complex/http_method,RE2,2048,2959.22,21.04,2927.62,2986.59,2958.96,2933.09,2985.35,10000
Complex/http_method,RE2,256,422.51,13.29,410.65,440.34,416.27,406.02,439.01,10000
Complex/http_method,RE2,32,98.37,1.38,96.70,99.97,98.03,96.66,100.08,10000
Complex/http_method,RE2,32768,47015.63,277.81,46573.59,47269.16,47012.32,46670.68,47360.57,10000
Complex/http_method,RE2,4096,5908.05,48.73,5831.42,5956.78,5916.20,5847.55,5968.55,10000
Complex/http_method,RE2,512,781.21,20.23,769.45,817.24,773.65,756.10,806.33,10000
Complex/http_method,RE2,64,145.02,3.78,142.27,151.64,144.11,140.32,149.72,10000
Complex/http_method,RE2,8192,11865.98,341.52,11640.63,12464.57,11710.84,11441.92,12290.04,10000
Complex/http_method,std::regex,1024,19061.68,1025.64,18210.34,20743.57,18940.49,17788.18,20335.17,2000
Complex/http_method,std::regex,128,2461.81,290.40,1954.94,2690.05,2572.12,2101.23,2822.39,2000
Complex/http_method,std::regex,16,315.32,6.79,306.98,321.69,317.20,306.89,323.75,2000
Complex/http_method,std::regex,2048,43059.04,4565.83,38633.00,50718.16,41512.98,37389.81,48728.27,2000
Complex/http_method,std::regex,256,4634.08,173.78,4480.06,4911.43,4553.51,4418.30,4849.85,2000
Complex/http_method,std::regex,32,700.78,45.38,625.91,736.09,725.55,644.44,757.13,2000
Complex/http_method,std::regex,4096,96739.20,2377.24,93937.02,99323.42,96282.88,93787.47,99690.93,2000
Complex/http_method,std::regex,512,9460.61,507.83,8689.88,10027.91,9542.54,8830.05,10091.17,2000
Complex/http_method,std::regex,64,1248.75,142.25,1031.21,1390.80,1305.52,1072.12,1425.38,2000
Complex/http_method,std::regex,8192,230387.30,4875.38,222835.55,235505.01,230329.09,224333.71,236440.88,2000
Complex/key_value,CTRE-Scalar,1024,695.41,0.95,694.49,696.59,695.30,694.24,696.59,10000
Complex/key_value,CTRE-Scalar,128,73.19,0.42,72.66,73.84,73.14,72.67,73.72,10000
Complex/key_value,CTRE-Scalar,16,10.04,0.00,10.04,10.05,10.04,10.04,10.05,10000
Complex/key_value,CTRE-Scalar,16384,11123.70,5.69,11118.48,11133.13,11122.07,11116.64,11130.77,10000
Complex/key_value,CTRE-Scalar,2048,1396.29,2.21,1394.78,1400.19,1395.45,1393.54,1399.03,10000
Complex/key_value,CTRE-Scalar,256,164.16,2.50,162.64,168.61,163.29,161.05,167.27,10000
Complex/key_value,CTRE-Scalar,32,19.26,1.11,18.48,21.15,18.92,17.88,20.63,10000
Complex/key_value,CTRE-Scalar,32768,22318.16,89.41,22165.08,22399.52,22341.94,22207.14,22429.17,10000
Complex/key_value,CTRE-Scalar,4096,2780.39,2.66,2778.38,2784.99,2779.74,2777.08,2783.69,10000
Complex/key_value,CTRE-Scalar,512,351.55,0.94,350.48,353.04,351.31,350.38,352.72,10000
Complex/key_value,CTRE-Scalar,64,36.49,0.29,36.17,36.84,36.57,36.13,36.85,10000
Complex/key_value,CTRE-Scalar,8192,5549.36,1.75,5546.95,5551.36,5548.97,5547.19,5551.53,10000
Complex/key_value,Hyperscan,1024,585.93,1.41,584.65,588.08,585.92,584.17,587.68,10000
Complex/key_value,Hyperscan,128,106.81,0.52,106.33,107.43,106.53,106.16,107.45,10000
Complex/key_value,Hyperscan,16,52.89,0.32,52.53,53.30,52.95,52.48,53.29,10000
Complex/key_value,Hyperscan,16384,8796.71,10.69,8785.48,8812.61,8792.61,8783.44,8809.99,10000
Complex/key_value,Hyperscan,2048,1136.55,1.36,1135.13,1138.67,1136.20,1134.86,1138.24,10000
Complex/key_value,Hyperscan,256,175.78,0.48,175.12,176.43,175.72,175.19,176.38,10000
Complex/key_value,Hyperscan,32,83.34,0.71,82.41,84.10,83.50,82.46,84.23,10000
Complex/key_value,Hyperscan,32768,17571.40,2.70,17567.14,17574.28,17571.34,17568.04,17574.76,10000
Complex/key_value,Hyperscan,4096,2230.77,1.32,2229.08,2232.48,2231.19,2229.13,2232.40,10000
Complex/key_value,Hyperscan,512,312.04,0.94,310.98,313.30,311.68,310.88,313.21,10000
Complex/key_value,Hyperscan,64,73.60,0.46,72.91,74.20,73.62,73.03,74.17,10000
Complex/key_value,Hyperscan,8192,4420.40,4.02,4416.07,4426.79,4419.99,4415.40,4425.39,10000
Complex/key_value,PCRE2,1024,451.81,0.41,451.41,452.45,451.75,451.30,452.32,10000
Complex/key_value,PCRE2,128,68.57,0.55,67.88,69.12,68.81,67.89,69.26,10000
Complex/key_value,PCRE2,16,23.56,0.20,23.34,23.89,23.54,23.30,23.81,10000
